ID,OCCUPATION,COUNT
2535,mantua maker ,1
2536,washing ,1
2537,general work ,1
2538,whitewashing ,1
2539,house cleaning ,1
2540,wife sick ,1
2541,stand in market ,1
2542,attend shop provisions ,1
2543,washing ,1
2543,cts ,1
2544,washing ,1
2545,unemployed ,1
2546,sewing ,1
2547,washing ,1
2548,house cleaning ,1
2549,whitewashing ,1
2550,whitewashing ,1
2551,unemployed ,1
2552,whitewashing ,1
2553,washing ,1
2553,sewing ,1
2554,washing ,1
2555,null,null
2556,cook ,1
2557,washing ,1
2558,null,null
2559,wasing ,1
2559,ironing ,1
2559,sewing ,1
2560,assorter of rags ,1
2561,white washing ,1
2562,general work ,1
2563,washing ,1
2564,house cleaner ,1
2565,washing ,1
2565,ironing ,1
2566,null,null
2567,null,null
2568,null,null
2569,dressmaker ,1
2570,null,null
2571,washing regularly ,1
2572,whitewashing ,1
2573,null,null
2574,cook ,1
2574,cook ,1
2575,washing ,1
2576,young child husband left ,1
2577,null,null
2578,wash ,1
2579,washing and ironing ,1
2580,white washing ,1
2581,washing ,1
2582,each ,1
2583,house cleans ,1
2584,house cleaning ,1
2585,washing ,1
2585,white washing ,1
2586,wie wants wor ,1
2587,shirt maker ,1
2588,washing ,1
2589,null,null
2590,washing ,1
2591,house cleaning ,1
2592,sells in market ,1
2593,washing ,1
2594,house cleans ,1
2595,whitewashing ,1
2596,null,null
2597,washing ,1
2598,dress maker ,1
2599,null,null
2600,washing ,1
2601,washing ,1
2602,house cleaning ,1
2603,washing ,1
2603,ironing ,1
2604,homooy sells ,1
2605,washing ,1
2606,null,null
2607,washing ,1
2607,ironing ,1
2608,same ,1
2609,null,null
2610,washing ,1
2610,ironing ,1
2611,null,null
2612,washing ,1
2613,washing ,1
2613,ironing ,1
2614,washing ,1
2614,sewing ,1
2615,null,null
2616,washing ,1
2616,regularly ,1
2617,ornamental hair dresser ,1
2618,mantua maker ,1
2619,wash ,1
2620,unemployed ,1
2621,dress maker ,1
2622,washing ,1
2623,washing ,1
2623,ironing ,1
2624,washing ,1
2625,washing ,1
2625,ironing ,1
2626,washing ,1
2627,washing ,1
2628,washing ,1
2628,ironing ,1
2629,service ,1
2630,washing ,1
2631,general work ,1
2632,sewing ,1
2633,washing ,1
2634,null,null
2635,house cleaning ,1
2636,washing ,1
2636,ironing ,1
2637,null,null
2638,null,null
2639,mantua maker ,1
2640,mantua maker ,1
2641,washing ,1
2641,ironing ,1
2642,keeps the house ,1
2643,keeps the house ,1
2644,house cleaning ,1
2645,house cleaning ,1
2646,null,null
2647,whitewashing ,1
2648,null,null
2649,washing ,1
2650,washing ,1
2651,washing ,1
2651,ironing ,1
2652,null,null
2653,null,null
2654,null,null
2655,null,null
2656,general work ,1
2657,wash ,1
2658,null,null
2659,null,null
2660,washing ,1
2661,unemployed ,1
2662,washing ,1
2663,null,null
2664,washing ,1
2664,sewing ,1
2665,seamstress ,1
2666,washing ,1
2666,ironing ,1
2667,deals in vegtables ,1
2668,washing ,1
2669,washing ,1
2670,null,null
2671,null,null
2672,house cleaning ,1
2673,seamstress ,1
2674,washing ,1
2675,mantua maker ,1
2676,null,null
2677,null,null
2678,washing ,1
2679,washing ,1
2680,house cleaning ,1
2681,washing ,1
2682,washing ,1
2682,cts ,1
2683,null,null
2684,whitewashing ,1
2685,washing ,1
2685,ironing ,1
2686,washing ,1
2687,null,null
2688,washing ,1
2689,washing ,1
2690,sewing ,1
2691,mantua maker ,1
2692,washing ,1
2693,null,null
2694,null,null
2695,null,null
2696,washing ,1
2697,washing ,1
2698,washing ,1
2699,washing ,1
2699,ironing ,1
2700,house cleaning ,1
2701,house cleaning ,1
2702,house cleaning ,1
2703,null,null
2704,null,null
2705,null,null
2706,washing ,2
2706,days per week ,1
2707,cooking ,1
2708,washing ,1
2708,sewing ,1
2709,unemployed ,1
2710,general work ,1
2711,unemployed ,1
2712,null,null
2713,washing and boarders ,1
2714,house cleaning ,1
2715,washing ,1
2716,washing ,1
2717,washing ,1
2718,null,null
2719,null,null
2720,cook ,1
2721,cook ,1
2722,washing ,1
2723,house cleaning ,1
2724,house cleaning ,1
2725,null,null
2726,seamstress ,1
2727,washing and ironing ,1
2728,general work ,1
2729,unemployed ,1
2730,keeps the house ,1
2731,null,null
2732,washing ,1
2732,ironing ,1
2733,washing ,1
2734,house cleaning ,1
2735,washing ,1
2736,washing ,1
2736,ironing ,1
2737,washing ,1
2737,ironing ,1
2738,null,null
2739,wash ,1
2740,washing ,1
2741,washing ,1
2742,null,null
2743,washing ,1
2744,null,null
2745,keeps small shop ,1
2746,null,null
2747,wants work ,1
2748,washing ,1
2749,washing ,1
2750,null,null
2751,washing ,1
2751,ironing ,1
2752,null,null
2753,washing ,1
2754,washing ,1
2754,ironing ,1
2755,washing whitewashing ,1
2756,null,null
2757,unemployed ,1
2758,general work ,1
2759,house cleaning ,1
2760,washing ,1
2761,washing ,1
2762,washing ,1
2763,washing ,1
2763,ironing ,1
2764,null,null
2765,washing ,1
2765,ironing ,1
2766,null,null
2767,unemployed ,1
2768,washing and ironing ,1
2769,cook ,1
2770,washing ,1
2770,ironing ,1
2771,washing ,1
2771,ironing ,1
2772,washing ,1
2772,nurse children ,1
2773,washing ,1
2774,washing ,1
2774,ironing ,1
2775,boarders ,1
2775,washing ,1
2776,washing ,1
2777,washing ,1
2778,washing ,1
2778,ironing ,1
2779,null,null
2780,washing ,1
2780,ironing ,1
2781,washing ,1
2782,shirt maker ,1
2783,washing ,1
2784,washing ,1
2785,washing ,1
2785,ironing ,1
2786,whitewashing ,1
2787,washing ,1
2788,general work ,1
2789,washing ,1
2789,regularly ,1
2790,null,null
2791,washing ,1
2792,null,null
2793,house cleaning ,1
2794,sells pepper pot ,1
2795,washing ,1
2795,ironing ,1
2796,makes carpet rag balls ,1
2797,null,null
2798,wants work ,1
2799,washing ,1
2800,washing ,1
2801,washing ,1
2802,cooking pen ,1
2803,washing ,1
2803,ironing ,1
2804,washing ,1
2804,ironing ,1
2805,general work ,1
2806,keeps big house ,1
2807,house cleaning ,1
2808,null,null
2809,cook ,1
2810,washing ,1
2810,ironing ,1
2811,sewing ,1
2812,null,null
2813,null,null
2814,washing ,1
2814,ironing ,1
2815,washing ,1
2816,null,null
2817,house cleaning ,1
2818,null,null
2819,washing ,1
2820,washing ,1
2821,house cleaning ,1
2822,null,null
2823,house cleaning ,1
2824,washing ,1
2824,ironing ,1
2825,keeps the house ,1
2826,unemployed ,1
2827,keeps the house ,1
2828,washing ,1
2828,housecleaning ,1
2829,washing ,1
2829,ironing ,1
2830,null,null
2831,house work at home ,1
2832,washing ,1
2833,dress maker ,1
2834,unemployed ,1
2835,null,null
2836,house cleaning ,1
2837,null,null
2838,unemployed ,1
2839,washing ,1
2840,washing and ironing ,1
2841,null,null
2842,washing ,1
2843,washing ,1
2843,ironing ,1
2844,washing ,1
2845,washing ,1
2846,house cleaning ,1
2847,house cleaning ,1
2848,null,null
2849,house cleans ,1
2850,whitewashing ,1
2851,general work ,1
2852,house cleans ,1
2853,unemployed ,1
2854,house cleaning ,1
2855,washing ,1
2856,null,null
2857,washing ,1
2858,washing ,1
2858,ironing ,1
2859,null,null
2860,washing ,1
2860,ironing ,1
2861,washing ,1
2861,ironing ,1
2862,days work ,1
2862,cooking ,1
2863,null,null
2864,washing plain sewing ,2
2865,washing ,1
2865,ironing ,1
2866,washing ,1
2866,ironing ,1
2867,null,null
2868,washing ,1
2868,ironing ,1
2869,washing ,1
2870,house work ,1
2871,house work ,1
2872,ladies apparel ,1
2873,washing ,1
2873,ironing ,1
2874,washing ,1
2874,whitewashing ,1
2875,washing ,1
2875,ironing ,1
2876,washing ,2
2876,days work ,1
2877,washing ,1
2877,ironing ,1
2878,null,null
2879,washing ,1
2879,ironing ,1
2880,cuts rags ,1
2881,null,null
2882,house work ,1
2883,washing ,1
2883,ironing ,1
2884,null,null
2885,null,null
2886,tailoress ,1
2887,weakly ,1
2888,washing ,1
2888,ironing ,1
2889,washing ,1
2889,days work ,1
2890,dress maker ,1
2891,cook ,1
2892,washing ,1
2892,ironing qt ,1
2893,washing ,1
2893,ironing ,1
2894,days work ,1
2895,null,null
2896,washing ,1
2896,ironing ,1
2897,house work ,1
2898,cuts rags ,1
2899,washing ,1
2899,ironing ,1
2900,null,null
2901,washing ,1
2902,cuts rags ,2
2903,house cleaner ,1
2904,days work ,1
2905,shop ,1
2906,washing ,1
2906,ironing ,1
2907,days work ,1
2908,washing ,1
2909,cook ,1
2910,washing ,1
2910,ironing ,1
2911,cook ,1
2912,house work ,1
2913,homoney dealer ,1
2914,washing ,1
2914,ironing ,1
2915,washing ,1
2915,ironing ,1
2916,washing days work ,1
2917,carpet rags ball to sell cts ,1
2918,nurse cook ,1
2918,at home ,1
2919,washing ,1
2920,null,null
2921,sewing is weakly ,1
2922,washing days work ,1
2923,cuts rags weakly ,1
2924,washing ,1
2924,ironing ,1
2925,washing ,1
2925,ironing ,1
2926,cooks ,1
2926,each ,1
2927,washing ,1
2927,ironing ,1
2928,cuts rags ,1
2929,house work ,1
2930,washing etc ,1
2931,dress maker ,1
2932,rag ,1
2932,bone ,1
2933,sick ,1
2934,washing ,2
2934,cooking etc ,1
2935,shand clothes ,1
2935,furniture shop ,1
2936,washing days work ,1
2937,null,null
2938,house maid ,1
2939,washing ,1
2939,ironing ,1
2940,washing ,1
2940,ironing ,1
2941,null,null
2942,cooking ,1
2943,washing ,1
2943,ironing ,1
2944,house work ,1
2945,days work ,1
2946,washing ,1
2946,ironing ,1
2947,washing ,1
2947,ironing ,1
2948,seamstress ,1
2949,null,null
2950,washing ,1
2951,at home ,1
2952,rag ,1
2952,bone ,1
2953,rag ,1
2953,bone ,1
2954,house work ,1
2955,washing ,1
2955,ironing ,1
2956,washing ,1
2956,ironing ,1
2957,rag ,1
2957,bone ,1
2958,washing ,1
2958,general work ,1
2959,at home is weakly ,1
2960,washing ,1
2960,ironing ,1
2961,washing ,1
2961,ironing ,1
2962,cooking ,1
2963,washing ,1
2963,ironing ,1
2964,washing ,1
2964,ironing ,1
2965,house work ,1
2966,washing ,1
2966,cleaning ,1
2967,astrologer ,1
2968,washing ,1
2969,washing ,1
2969,ironing ,1
2970,days work ,1
2971,house keeper ,1
2972,washing ,1
2973,washing ,1
2973,ironing ,1
2974,washing ,1
2974,ironing ,1
2975,door mat maker ,1
2976,null,null
2977,washing ,1
2977,ironing ,1
2978,washing ,1
2978,ironing ,1
2979,washing ,1
2979,ironing ,1
2980,null,null
2981,seamstress ,1
2982,null,null
2983,washing ,1
2983,ironing ,1
2984,washing ,1
2984,ironing ,1
2985,work in house ,1
2986,washing ,1
2986,sewing ,1
2987,house work ,1
2988,at home wants work ,1
2989,washing ,1
2989,ironing ,1
2990,washing ,1
2990,ironing ,1
2991,washing ,1
2991,ironing ,1
2992,washing ,1
2992,ironing ,1
2993,washing ,1
2993,ironing ,1
2994,washing ,1
2994,ironing ,1
2995,washing ,1
2995,ironing ,1
2996,cuts rags ,1
2997,null,null
2998,at home weakly ,1
2999,millinery store ,1
3000,mantua maker ,1
3001,sewing ,1
3002,washing ,1
3002,ironing ,1
3003,makes carpet rags ,1
3004,cook ,1
3005,house keeper ,1
3006,rag ,1
3006,bone ,1
3007,cooks ,2
3007,each ,1
3008,washing ,1
3009,washing ,1
3009,ironing ,1
3010,plain sewing ,1
3011,washing ,1
3011,ironing ,1
3012,washing ,1
3012,ironing ,1
3013,null,null
3014,washing ,1
3014,days work ,1
3015,cook ,1
3016,at home ,1
3017,takes children to board ,1
3018,washing ,1
3018,ironing ,1
3019,washing ,1
3020,keeps assignation house ,1
3021,null,null
3022,washing ,1
3022,ironing ,1
3023,washing ,1
3024,cook ,1
3025,house work ,1
3026,washing days work ,1
3027,washing ,1
3027,ironing ,1
3028,washing ,1
3028,ironing ,1
3029,cook ,1
3030,null,null
3031,washing ,1
3031,ironing ,1
3032,washing ,1
3032,ironing ,1
3033,plain sewing ,1
3034,washing ,1
3034,ironing one cooking cts ,1
3035,washing ,1
3036,cuts carpet rags ,1
3037,washing ,1
3037,ironing ,1
3038,null,null
3039,unemployed house work at home ,1
3040,days work sewing ,1
3041,washing ,1
3041,ironing ,1
3042,days work ,1
3043,seamstress ,1
3044,cook ,1
3045,washing ,1
3045,cook ,1
3046,washing ,1
3046,ironing ,1
3047,null,null
3048,washing ,1
3048,ironing ,1
3049,house work ,1
3050,washing ,1
3050,ironing ,1
3051,null,null
3052,washing ,1
3052,ironing ,1
3053,washing ,1
3053,ironing ,1
3054,washing ,1
3055,rag ,1
3055,bone ,1
3056,washing ,1
3056,ironing ,1
3057,washing ,1
3057,ironing ,1
3058,washing ,1
3058,ironing ,1
3059,washing ,1
3059,ironing ,1
3060,washing ,1
3060,ironing ,1
3061,null,null
3062,washing ,1
3062,ironing ,1
3063,washing ,1
3063,ironing ,1
3064,house cleaning ,1
3065,null,null
3066,pastry cook ,1
3067,seamstress ,1
3068,washing ,1
3068,ironing ,1
3069,washing ,1
3069,ironing ,1
3070,midwife sewing ,1
3071,works at home ,1
3072,washing etc ,1
3073,washing ,1
3073,house cleaning ,1
3074,washing ,1
3074,ironing ,1
3075,washing ,1
3075,ironing ,1
3076,rag ,1
3076,bone ,1
3077,days work ,1
3078,house work ,1
3079,days work ,1
3080,washing ,1
3080,ironing ,1
3081,washing ,1
3081,ironing ,1
3082,unemployed house work at home ,1
3083,washing ,1
3083,ironing ,1
3084,washing ,1
3085,days work ,1
3086,cooking ,1
3086,occasionally ,1
3087,washing ,1
3087,days work ,1
3088,washing ,1
3089,washing ,1
3089,ironing ,1
3090,days work ,1
3091,washing ,1
3091,days work ,1
3092,washing ,1
3092,ironing ,1
3093,rag ,1
3093,bone ,1
3094,washing ,1
3094,ironing ,1
3095,washing ,1
3096,cuts rags ,1
3097,weakley ,1
3098,washing ,1
3098,ironing ,1
3099,weakly ,1
3100,washing ,1
3100,ironing ,1
3101,washing ,1
3101,ironing ,1
3102,washing ,1
3102,ironing ,1
3103,house cleaning ,1
3104,washing ,1
3105,days work ,1
3106,baker ,1
3107,days work ,1
3108,washing ,1
3108,ironing ,1
3109,washing ,1
3109,ironing ,1
3110,washing ,2
3110,sewing ,1
3111,at home ,1
3112,rag ,1
3112,bone ,1
3113,washing ,1
3113,ironing ,1
3114,at home ,1
3115,keeps bake shop ,1
3116,washing ,1
3116,ironing ,1
3117,house work ,1
3118,washing ,1
3119,null,null
3120,rag ,1
3120,bone ,1
3120,washing ,1
3121,house cleaner ,1
3122,coroners assistant ,1
3123,unemployed ,1
3124,washing ,1
3124,sewing ,1
3125,washing ,1
3125,etc ,1
3126,cooking ,1
3127,cook ,1
3128,washing ,1
3128,ironing ,1
3129,washing ,1
3129,ironing ,1
3130,unemployed ,3
3131,cooking ,1
3132,washing ,1
3132,days work ,1
3133,rag ,1
3133,bone ,1
3134,washing ,1
3134,ironing ,1
3135,washing ,1
3136,washing ,1
3136,ironing ,1
3137,washing ,2
3138,wants work washing ,1
3139,washing ,1
3140,cook ,1
3141,rag picker ,1
3142,washing ,1
3143,washing ,1
3143,ironing ,1
3144,washing ,1
3144,ironing ,1
3145,shirt maker ,1
3146,null,null
3147,cuts rags ,1
3148,washing ,1
3148,ironing ,1
3149,washing ,1
3150,null,null
3151,seamstress ,1
3152,null,null
3153,null,null
3154,washing ,1
3154,ironing ,1
3155,washing ,1
3155,ironing ,1
3156,cooking cook ,1
3157,washing ,1
3157,ironing ,1
3158,null,null
3159,lives in oyster cellar ,1
3160,washing ,1
3160,ironing ,1
3161,days work ,1
3162,washing ,1
3163,weakly ,1
3164,mantua maker ,1
3165,washing etc ,1
3166,washing ,1
3166,ironing ,1
3167,washing ,1
3168,washing ,1
3168,ironing ,1
3169,washing ironing ,1
3170,rag ,1
3170,bone ,1
3171,washing ,1
3171,ironing ,1
3172,washing ,1
3172,ironing ,1
3173,shop ,1
3174,washing ,1
3174,ironing ,1
3175,house work ,1
3176,washing ,1
3176,ironing ,1
3177,house work ,1
3178,plain sewing ,1
3179,washing ,1
3179,ironing ,1
3180,washing ,1
3180,ironing ,1
3181,null,null
3182,washing ,1
3182,ironing ,1
3183,washing ,1
3184,washing ,1
3184,ironing ,1
3185,house work ,1
3186,washing ,1
3187,dress maker ,1
3188,house work ,1
3189,rag ,1
3189,bone ,1
3190,washing ,1
3190,ironing ,1
3191,days work ,1
3192,plain sewing ,1
3193,washing ,1
3194,washing ,1
3194,ironing ,1
3195,washing ,1
3195,ironing ,1
3196,washing ,1
3196,ironing ,1
3197,carpet rags balls ,1
3198,cook ,1
3199,washing ,1
3200,rag picker ,1
3201,washing ,1
3201,ironing ,1
3202,cooking ,1
3203,house work ,1
3204,washing ,1
3204,ironing ,1
3205,washing ,1
3205,ironing ,1
3206,cuts rags days work ,1
3207,washing ,1
3208,washing ,1
3208,ironing ,1
3209,washing ,1
3209,ironing ,1
3210,rag ,1
3210,bone ,1
3211,washing ,1
3211,ironing ,1
3212,washing ,1
3212,ironing ,1
3213,washing ,1
3213,sewing etc ,1
3214,washing ,1
3214,ironing ,1
3215,washing ,1
3215,ironing ,1
3216,general work ,1
3217,washing ,1
3217,ironing ,1
3218,seamstress ,1
3219,washing ,1
3219,ironing ,1
3220,in rag store ,1
3221,washing ,1
3221,ironing ,1
3222,washing ,1
3223,washing ,1
3223,ironing ,1
3224,washing ,1
3224,ironing ,1
3225,washing ,1
3225,ironing ,1
3226,washing ,1
3226,ironing ,1
3227,days work ,1
3228,house work ,1
3229,washing ,1
3229,ironing ,1
3230,washing ,1
3231,washing ,1
3231,ironing ,1
3232,sewing ,1
3233,cook ,1
3234,washing ,1
3234,ironing ,1
3235,house cleaning ,1
3236,washing ,1
3236,whitewashing ,1
3237,cook ,1
3238,null,null
3239,rag ,1
3239,bone ,1
3240,rag ,1
3240,bone ,1
3241,mantua maker ,1
3242,makes mats ,1
3243,washing ,1
3243,ironing ,1
3244,washing ,1
3244,ironing ,1
3245,washing ,1
3245,ironing ,1
3246,washing ,1
3247,washing ,2
3248,house work ,1
3249,days work been sick ,3
3249,mo ,1
3250,rag ,2
3250,bone ,1
3251,null,null
3252,washing ,1
3253,house work ,1
3254,null,null
3255,cuts rags ,2
3256,washing ,1
3256,ironing ,1
3257,cook ,1
3258,washing ,1
3258,ironing ,1
3259,house work at home ,1
3260,washing days work cts ,2
3260,out ,1
3261,cuts rags ,1
3262,unemployed house work at home ,1
3263,cook ,1
3264,washing ,1
3264,ironing ,1
3265,pepper pot dealer ,1
3266,days work ,1
3267,cook ,1
3268,house work ,1
3269,null,null
3270,washing ,1
3271,at home wants work ,1
3272,washing ,1
3272,ironing ,1
3273,house cleaner ,1
3274,washing ,1
3274,ironing ,1
3275,cuts rags ,2
3276,null,null
3277,washing ,1
3278,wants work washing ,1
3279,days work ,1
3280,days work ,1
3281,washing ,1
3281,ironing ,1
3282,unemployed ,1
3283,washing ,1
3283,ironing ,1
3284,washing ,1
3284,ironing ,1
3285,seamstress ,1
3286,house work ,1
3287,cuts carpet rags ,1
3288,days work ,1
3289,seamstress ,1
3290,washing ,1
3290,ironing ,1
3291,days work ,1
3292,washing ,1
3292,ironing ,1
3293,washing ,1
3293,ironing ,1
3294,plain sewing ,1
3294,washing ,1
3294,ironing ,1
3295,washing ,1
3295,ironing ,1
3296,washing ,1
3297,house work ,1
3298,washing etc ,1
3299,washing ,1
3299,ironing ,1
3300,washing ,1
3300,ironing ,1
3301,seamstress ,1
3302,washing ,1
3302,ironing ,1
3303,dress maker ,1
3304,washing ,1
3304,general house work ,1
3305,washing ,1
3305,ironing ,1
3306,washing ,1
3306,ironing ,1
3307,null,null
3308,washing ,1
3308,ironing ,1
3309,washing ,1
3309,ironing ,1
3310,washing ,1
3310,ironing ,1
3311,washing ,1
3311,ironing ,1
3312,washing ,1
3312,dress making one a cook ,1
3313,house work ,1
3314,house cleaner ,1
3315,washing ,1
3315,ironing ,1
3316,washing ,1
3316,ironing ,1
3317,washing ,1
3318,washing ,1
3318,ironing ,1
3319,washing ,1
3320,house work ,1
3321,washing ,1
3322,null,null
3323,keeps shop ,1
3324,days work ,1
3325,washing ,1
3325,ironing ,1
3326,washing ,1
3326,ironing ,1
3327,washing ,1
3327,days work ,1
3328,washing ,1
3328,ironing ,1
3329,null,null
3330,washing etc ,1
3331,washing ,1
3331,ironing ,1
3332,cook ,1
3333,washing ,1
3333,house work ,1
3334,washing ,1
3334,ironing ,1
3335,washing ,1
3335,ironing ,1
3336,rag ,1
3336,bone ,1
3337,washing ,1
3337,ironing ,1
3338,washing at hotel ,2
3339,null,null
3340,washing ,1
3340,ironing ,1
3341,washing ,1
3341,ironing ,1
3342,rags etc ,1
3343,washing ,1
3344,washing ,1
3345,days work etc ,1
3346,at home ,1
3346,cooking ,1
3347,washing ,1
3347,ironing ,1
3348,house keeper ,1
3349,washing ,1
3349,ironing ,1
3350,house cleaning ,1
3351,washing ,1
3351,ironing ,1
3352,washing ,1
3352,ironing ,1
3353,plain sewing ,1
3354,null,null
3355,washing ,1
3355,ironing ,1
3356,days work ,1
3357,washing ,1
3357,ironing ,1
3358,washing ,1
3358,ironing ,1
3359,null,null
3360,washing ,1
3360,ironing ,1
3361,rag ,2
3361,bone ,1
3362,rag ,1
3362,bone days work ,1
3363,house work ,1
3364,women do own work ,1
3365,rag ,1
3365,bone picker ,1
3366,null,null
3367,house cleaning ,1
3368,washing ,1
3369,at home ,1
3370,shop keeper ,1
3371,washing ,1
3372,washing ,1
3372,ironing ,1
3373,days work ,1
3373,dress maker ,1
3374,works at home ,1
3375,rag picker ,1
3376,days work ,1
3377,at home ,1
3378,this woman plays the fiddle etc ,1
3379,washing etc ,1
3380,washing ,1
3380,ironing ,1
3381,null,null
3382,rag ,1
3382,bone ,1
3383,washing etc ,1
3384,works in oyster cellar ,1
3385,washing ,1
3385,ironing ,1
3386,house of assignation ,1
3387,cuts ,1
3387,sells carpet rags ,1
3388,dress maker ,1
3389,plain sewing ,1
3390,washing ,1
3390,days work ,1
3391,washing ,1
3392,washing ,1
3392,whitewashing ,1
3393,washing ,1
3393,ironing ,1
3394,washing ,1
3394,ironing ,1
3395,washing ,1
3396,washing ,1
3397,house work ,1
3398,washing ,1
3398,ironing ,1
3399,washing ,1
3399,ironing ,1
3400,oyster dealer ,1
3401,washing ,1
3401,ironing ,1
3402,washing ,1
3402,ironing ,1
3403,sorts rags cts per ,1
3404,mantua maker ,1
3405,washing ,1
3405,ironing ,1
3406,washing ,1
3406,ironing ,1
3407,washing ,1
3407,ironing ,1
3408,whitewasher ,1
3409,days work ,1
3410,house work ,1
3411,seamstress ,1
3412,washing ,1
3412,general work ,1
3413,washing ,1
3413,general work ,1
3414,work per day ,3
3415,cook unemployed ,1
3416,cuts rags ,2
3417,washing ,1
3417,days work ,1
3418,null,null
3419,washing ,1
3419,ironing ,1
3420,washing ,1
3420,ironing ,1
3421,rag picker ,1
3421,days work ,1
3422,washing ,1
3422,ironing ,1
3423,cooking etc ,1
3424,house work ,1
3425,house keeper ,1
3426,null,null
3427,washing sewing ,1
3427,cook ,1
3428,drives sweep ,1
3429,washing ,1
3429,ironing ,1
3430,washing ,1
3430,ironing ,1
3431,sewing ,1
3432,washing ,1
3432,ironing ,1
3433,makes mats ,1
3434,washing ,1
3434,days work ,1
3435,washing ,1
3435,ironing ,1
3436,rag ,2
3436,bone ,1
3437,washing ,1
3437,ironing ,1
3438,washing ,1
3438,days work ,1
3439,cook ,1
3440,washing ,1
3441,washing ,1
3441,ironing ,1
3442,days work one ,1
3443,mantua maker ,1
3444,cook ,1
3445,cook ,1
3446,house cleaning ,1
3447,days work ,1
3448,mantua maker ,1
3449,rag cut ,1
3449,picker ,1
3450,cook ,1
3451,house work ,1
3452,washing ,1
3452,ironing ,1
3453,days work ,1
3454,washing ,1
3454,ironing ,1
3455,rag ,1
3455,bone ,1
3456,days work washing ,2
3457,washing ,1
3457,ironing ,1
3458,washing ,1
3458,etc ,1
3459,house work ,1
3460,washing ,1
3460,ironing ,1
3461,cuts rags ,1
3462,house cleaning ,1
3463,washing ,1
3463,ironing ,1
3464,null,null
3465,unemployed ,1
3466,null,null
3467,washing ,1
3467,ironing ,1
3468,washing ,1
3468,ironing ,1
3469,washing ,1
3470,rag ,1
3470,bone ,1
3471,washing ,1
3471,ironing ,1
3472,cake shop keeper ,1
3473,picks ,1
3473,cuts rags ,1
3474,washing ,1
3474,whitewashing ,1
3475,washing ,1
3476,null,null
3477,days work cooking etc ,1
3478,house cleaning ,1
3478,washing ,1
3479,washing ,1
3479,ironing ,1
3480,house work ,1
3481,washing ,1
3481,ironing ,1
3482,days work ,1
3483,cook ,1
3484,washing ,1
3484,days work ,1
3485,washing ,1
3486,days work etc ,1
3487,washing ,1
3488,washing days work ,1
3489,cook ,1
3490,unemployed ,1
3491,null,null
3492,cook ,1
3493,ornamental basket maker ,1
3494,washing ,1
3494,ironing ,1
3495,cook ,1
3496,keeps cake shop ,1
3497,null,null
3498,washing ,1
3498,ironing ,1
3499,afflicted rhumatism ,1
3500,washing ,1
3501,washing ,1
3501,ironing ,1
3502,washing ,1
3503,washing ,1
3503,ironing ,1
3504,washing ,1
3504,ironing ,1
3505,has ,1
3505,days work ,1
3506,washing ,1
3506,ironing ,1
3507,washing ,1
3507,weeks ,1
3508,keeps victualing cellar ,1
3509,washing ,1
3509,ironing ,1
3510,washing ,1
3510,ironing ,1
3511,raise hogs ,1
3512,washing ,1
3512,ironing ,1
3513,washing ,1
3513,ironing ,1
3514,at house of industry ,2
3515,unemployed ,1
3516,washing ,1
3516,ironing ,1
3517,washing ,1
3517,ironing ,1
3518,null,null
3519,washing ,1
3519,ironing ,1
3520,seamstress ,1
3521,null,null
3522,house work at home ,1
3523,weakly ,1
3524,washing ,1
3524,ironing ,1
3525,washing ,1
3525,ironing ,1
3526,washing ,1
3526,ironing ,1
3527,house cleaner ,1
3528,washing ,1
3528,ironing ,1
3529,plain sewing ,1
3530,days work ,1
3531,washing ,1
3531,house work ,1
3532,sewing ,1
3533,washing ,1
3534,washing ,1
3534,ironing ,1
3535,washing ,1
3535,ironing ,1
3536,washing ,1
3536,ironing ,1
3537,washing ,1
3537,ironing ,1
3538,washing ,1
3538,ironing ,1
3539,washing ,1
3539,ironing ,1
3540,cooking both at home now ,2
3540,sick ,1
3541,washing ,1
3541,ironing ,1
3542,washing ,1
3542,ironing ,1
3543,unemployed ,1
3544,washing ,1
3544,ironing ,1
3545,days work etc ,2
3546,house work ,1
3547,house work ,1
3548,house work ,1
3549,washing ,1
3549,ironing ,1
3550,washing ,1
3550,ironing ,1
3551,washing ,1
3551,ironing ,1
3552,house cleaning washing ,1
3553,cuts rags ,2
3554,washing ,1
3554,ironing ,1
3555,days work ,1
3556,washing ,1
3556,cooking ,1
3557,washing ,1
3557,ironing ,1
3558,washing ,1
3558,ironing ,1
3559,washing ,1
3560,house work ,1
3561,cuts rags ,1
3562,washing ,1
3562,ironing ,1
3563,null,null
3564,cook ,1
3565,washing ,1
3565,ironing ,1
3566,washing ,1
3566,ironing ,1
3567,rag picker ,1
3568,washing ,1
3569,washing ,1
3569,ironing regularly ,1
3570,washing ,1
3570,ironing ,1
3571,null,null
3572,washing ,1
3573,seamstress ,1
3574,rag ,1
3574,bone ,2
3574,at house of industry ,1
3575,rag ,1
3575,bone ,1
3576,works at home ,1
3577,house work ,1
3578,house cleaning ,1
3579,washing ,1
3579,ironing ,1
3580,days work one ,1
3580,cts ,1
3581,house work ,1
3582,makes door mats ,1
3583,house work ,1
3584,seamstress ,1
3585,washing ,1
3585,ironing ,1
3586,mantua maker ,1
3587,washing ,1
3588,washing ,1
3588,ironing ,1
3589,dress maker ,1
3590,house work ,1
3591,washing ,1
3591,ironing ,1
3592,washing ,1
