ID,JoinOcc,JoinCount
3348,house keeper . . . . . . . . .,. . . . . . . .
3349,washing . ironing . . . . . . . .,. . . . . . . .
3350,house cleaning . . . . . . . . .,. . . . . . . .
3351,washing . ironing . . . . . . . .,. . . . . . . .
3352,washing . ironing . . . . . . . .,. . . . . . . .
3353,plain sewing . . . . . . . . .,. . . . . . . .
3354,. . . . . . . . . . .,. . . . . . . .
3355,washing . ironing . . . . . . . .,. . . . . . . .
3356,days work . . . . . . . . .,. . . . . . . .
3357,washing . ironing . . . . . . . .,. . . . . . . .
3358,washing . ironing . . . . . . . .,. . . . . . . .
3359,. . . . . . . . . . .,3 . . . . . . .
3360,washing . ironing . . . . . . . .,. . . . . . . .
3361,. rag . bone . . . . . . .,2 . . . . . . .
3362,rag . bone days work . . . . . .,. . . . . . . .
3363,house work . . . . . . . . .,. . . . . . . .
3364,women do own work . . . . . . .,. . . . . . . .
3365,rag . bone picker . . . . . . .,. . . . . . . .
3366,. . . . . . . . . . .,. . . . . . . .
3367,house cleaning . . . . . . . . .,. . . . . . . .
3368,washing . . . . . . . . . .,. . . . . . . .
3369,at home . . . . . . . . .,. . . . . . . .
3370,shop keeper . . . . . . . . .,. . . . . . . .
3371,washing . . . . . . . . . .,. . . . . . . .
3372,washing . ironing . . . . . . . .,. . . . . . . .
3373,days work . dress maker . . . . . .,. . 1 . . . . .
3374,works at home . . . . . . . .,. . . . . . . .
3375,rag picker . . . . . . . . .,. . . . . . . .
3376,days work . . . . . . . . .,. . . . . . . .
3377,at home . . . . . . . . .,. . . . . . . .
3378,this woman plays the fiddle etc . . . . .,. . . . . . . .
3379,. washing etc . . . . . . . .,1 . . . . . . .
3380,washing . ironing . . . . . . . .,. . . . . . . .
3381,. . . . . . . . . . .,. . . . . . . .
3382,rag . bone . . . . . . . .,. . . . . . . .
3383,washing etc . . . . . . . . .,. . . . . . . .
3384,works in oyster cellar . . . . . . .,. . . . . . . .
3385,washing . ironing . . . . . . . .,. . . . . . . .
3386,house of assignation . . . . . . . .,. . . . . . . .
3387,cuts . sells carpet rags . . . . . .,. . . . . . . .
3388,dress maker . . . . . . . . .,. . . . . . . .
3389,plain sewing . . . . . . . . .,. . . . . . . .
3390,washing . days work . . . . . . .,. . . . . . . .
3391,washing . . . . . . . . . .,. . . . . . . .
3392,washing . whitewashing . . . . . . . .,. . . . . . . .
3393,washing . ironing . . . . . . . .,. . . . . . . .
3394,washing . ironing . . . . . . . .,. . . . . . . .
3395,washing . . . . . . . . . .,. . . . . . . .
3396,washing . . . . . . . . . .,. . . . . . . .
3397,house work . . . . . . . . .,. . . . . . . .
3398,washing . ironing . . . . . . . .,. . . . . . . .
3399,washing . ironing . . . . . . . .,. . . . . . . .
3400,oyster dealer . . . . . . . . .,. . . . . . . .
3401,washing . ironing . . . . . . . .,. . . . . . . .
3402,washing . ironing . . . . . . . .,. . . . . . . .
3403,sorts rags cts per . . . . . . .,. . . . . . . .
3404,mantua maker . . . . . . . . .,. . . . . . . .
3405,washing . ironing . . . . . . . .,. . . . . . . .
3406,washing . ironing . . . . . . . .,. . . . . . . .
3407,washing . ironing . . . . . . . .,. . . . . . . .
3408,whitewasher . . . . . . . . . .,. . . . . . . .
3409,. days work . . . . . . . .,1 . . . . . . .
3410,house work . . . . . . . . .,. . . . . . . .
3411,seamstress . . . . . . . . . .,. . . . . . . .
3412,washing . general work . . . . . . .,. . . . . . . .
3413,washing . general work . . . . . . .,. . . . . . . .
3414,. work per day . . . . . . .,3 . . . . . . .
3415,cook unemployed . . . . . . . . .,. . . . . . . .
3416,. cuts rags . . . . . . . .,2 . . . . . . .
3417,washing . days work . . . . . . .,. . . . . . . .
3418,. . . . . . . . . . .,. . . . . . . .
3419,washing . ironing . . . . . . . .,. . . . . . . .
3420,washing . ironing . . . . . . . .,. . . . . . . .
3421,rag picker . days work . . . . . .,. . . . . . . .
3422,washing . ironing . . . . . . . .,. . . . . . . .
3423,cooking etc . . . . . . . . .,. . . . . . . .
3424,house work . . . . . . . . .,. . . . . . . .
3425,house keeper . . . . . . . . .,. . . . . . . .
3426,. . . . . . . . . . .,. . . . . . . .
3427,washing sewing . cook . . . . . . .,. . 1 . . . . .
3428,drives sweep . . . . . . . . .,. . . . . . . .
3429,washing . ironing . . . . . . . .,. . . . . . . .
3430,washing . ironing . . . . . . . .,. . . . . . . .
3431,sewing . . . . . . . . . .,. . . . . . . .
3432,washing . ironing . . . . . . . .,. . . . . . . .
3433,makes mats . . . . . . . . .,. . . . . . . .
3434,washing . days work . . . . . . .,. . . . . . . .
3435,washing . ironing . . . . . . . .,. . . . . . . .
3436,. rag . bone . . . . . . .,2 . . . . . . .
3437,washing . ironing . . . . . . . .,. . . . . . . .
3438,washing . days work . . . . . . .,. . . . . . . .
3439,cook . . . . . . . . . .,. . . . . . . .
3440,washing . . . . . . . . . .,. . . . . . . .
3441,washing . ironing . . . . . . . .,. . . . . . . .
3442,days work one . . . . . . . .,. . . . . 12 . .
3443,mantua maker . . . . . . . . .,. . . . . . . .
3444,cook . . . . . . . . . .,. . . . . . . .
3445,. cook . . . . . . . . .,1 . . . . . . .
3446,house cleaning . . . . . . . . .,. . . . . . . .
3447,days work . . . . . . . . .,. . . . . . . .
3448,mantua maker . . . . . . . . .,. . . . . . . .
3449,rag cut . picker . . . . . . .,. . . . . . . .
3450,cook . . . . . . . . . .,. . . . . . . .
3451,house work . . . . . . . . .,. . . . . . . .
3452,washing . ironing . . . . . . . .,. . . . . . . .
3453,days work . . . . . . . . .,. . . . . . . .
3454,washing . ironing . . . . . . . .,. . . . . . . .
3455,rag . bone . . . . . . . .,. . . . . . . .
3456,. days work washing . . . . . . .,2 . . . . . . .
3457,washing . ironing . . . . . . . .,. . . . . . . .
3458,washing . etc . . . . . . . .,. . . . . . . .
3459,house work . . . . . . . . .,. . . . . . . .
3460,washing . ironing . . . . . . . .,. . . . . . . .
3461,cuts rags . . . . . . . . .,. . . . . . . .
3462,house cleaning . . . . . . . . .,. . . . . . . .
3463,washing . ironing . . . . . . . .,. . . . . . . .
3464,. . . . . . . . . . .,. . . . . . . .
3465,unemployed . . . . . . . . . .,. . . . . . . .
3466,. . . . . . . . . . .,. . . . . . . .
3467,washing . ironing . . . . . . . .,. . . . . . . .
3468,washing . ironing . . . . . . . .,. . . . . . . .
3469,washing . . . . . . . . . .,. . . . . . . .
3470,rag . bone . . . . . . . .,. . . . . . . .
3471,washing . ironing . . . . . . . .,. . . . . . . .
3472,cake shop keeper . . . . . . . .,. . . . . . . .
3473,picks . cuts rags . . . . . . .,. . . . . . . .
3474,washing . whitewashing . . . . . . . .,. . . . . . . .
3475,washing . . . . . . . . . .,. . . . . . . .
3476,. . . . . . . . . . .,. . . . . . . .
3477,days work cooking etc . . . . . . .,. . . . . . . .
3478,house cleaning . washing . . . . . . .,. . . . . . . .
3479,washing . ironing . . . . . . . .,. . . . . . . .
3480,house work . . . . . . . . .,. . . . . . . .
3481,washing . ironing . . . . . . . .,. . . . . . . .
3482,days work . . . . . . . . .,. . . . . . . .
3483,cook . . . . . . . . . .,. . . . . . . .
3484,washing . days work . . . . . . .,. . . . . . . .
3485,washing . . . . . . . . . .,. . . . . . . .
3486,days work etc . . . . . . . .,. . . . . . . .
3487,washing . . . . . . . . . .,. . . . . . . .
3488,washing days work . . . . . . . .,. . . . . . . .
3489,cook . . . . . . . . . .,. . . . . . . .
3490,unemployed . . . . . . . . . .,. . . . . . . .
3491,. . . . . . . . . . .,. . . . . . . .
3492,cook . . . . . . . . . .,. . . . . . . .
3493,ornamental basket maker . . . . . . . .,. . . . . . . .
3494,washing . ironing . . . . . . . .,. . . . . . . .
3495,cook . . . . . . . . . .,. . . . . . . .
3496,keeps cake shop . . . . . . . .,. . . . . . . .
3497,. . . . . . . . . . .,. . . . . . . .
3498,washing . ironing . . . . . . . .,. . . . . . . .
3499,afflicted rhumatism . . . . . . . . .,. . . . . . . .
3500,washing . . . . . . . . . .,. . . . . . . .
3501,washing . ironing . . . . . . . .,. . . . . . . .
3502,washing . . . . . . . . . .,. . . . . . . .
3503,washing . ironing . . . . . . . .,. . . . . . . .
3504,washing . ironing . . . . . . . .,. . . . . . . .
3505,has . days work . . . . . . .,. . . . . . . .
3506,washing . ironing . . . . . . . .,. . . . . . . .
3507,washing . . weeks . . . . . . .,. . . . . . . .
3508,keeps victualing cellar . . . . . . . .,. . . . . . . .
3509,washing . ironing . . . . . . . .,. . . . . . . .
3510,washing . ironing . . . . . . . .,. . . . . . . .
3511,raise hogs . . . . . . . . .,. . . . . . . .
3512,washing . ironing . . . . . . . .,. . . . . . . .
3513,washing . ironing . . . . . . . .,. . . . . . . .
3514,. at house of industry . . . . . .,2 . . . . . . .
3515,unemployed . . . . . . . . . .,. . . . . . . .
3516,washing . ironing . . . . . . . .,. . . . . . . .
3517,washing . ironing . . . . . . . .,. . . . . . . .
3518,. . . . . . . . . . .,. . . . . . . .
3519,washing . ironing . . . . . . . .,. . . . . . . .
3520,seamstress . . . . . . . . . .,. . . . . . . .
3521,. . . . . . . . . . .,. . . . . . . .
3522,house work at home . . . . . . .,. . . . . . . .
3523,weakly . . . . . . . . . .,. . . . . . . .
3524,washing . ironing . . . . . . . .,. . . . . . . .
3525,washing . ironing . . . . . . . .,. . . . . . . .
3526,washing . ironing . . . . . . . .,. . . . . . . .
3527,house cleaner . . . . . . . . .,. . . . . . . .
3528,washing . ironing . . . . . . . .,. . . . . . . .
3529,plain sewing . . . . . . . . .,. . . . . . . .
3530,days work . . . . . . . . .,. . . . . . . .
3531,washing . house work . . . . . . .,. . . . . . . .
3532,sewing . . . . . . . . . .,. . . . . . . .
3533,washing . . . . . . . . . .,. . . . . . . .
3534,washing . ironing . . . . . . . .,. . . . . . . .
3535,washing . ironing . . . . . . . .,. . . . . . . .
3536,washing . ironing . . . . . . . .,. . . . . . . .
3537,washing . ironing . . . . . . . .,. . . . . . . .
3538,washing . ironing . . . . . . . .,. . . . . . . .
3539,washing . ironing . . . . . . . .,. . . . . . . .
3540,. cooking both at home now . sick . . .,2 . . . . . 1 .
3541,washing . ironing . . . . . . . .,. . . . . . . .
3542,washing . ironing . . . . . . . .,. . . . . . . .
3543,unemployed . . . . . . . . . .,. . . . . . . .
3544,washing . ironing . . . . . . . .,. . . . . . . .
3545,. days work etc . . . . . . .,2 . . . . . . .
3546,house work . . . . . . . . .,. . . . . . . .
3547,house work . . . . . . . . .,. . . . . . . .
3548,house work . . . . . . . . .,. . . . . . . .
3549,washing . ironing . . . . . . . .,. . . . . . . .
3550,washing . ironing . . . . . . . .,. . . . . . . .
3551,washing . ironing . . . . . . . .,. . . . . . . .
3552,house cleaning washing . . . . . . . .,. . . . . . . .
3553,. cuts rags . . . . . . . .,2 . . . . . . .
3554,washing . ironing . . . . . . . .,. . . . . . . .
3555,days work . . . . . . . . .,. . . . . . . .
3556,washing . cooking . . . . . . . .,. . . . . . . .
3557,washing . ironing . . . . . . . .,. . . . . . . .
3558,washing . ironing . . . . . . . .,. . . . . . . .
3559,washing . . . . . . . . . .,. . . . . . . .
3560,house work . . . . . . . . .,. . . . . . . .
3561,cuts rags . . . . . . . . .,. . . . . . . .
3562,washing . ironing . . . . . . . .,. . . . . . . .
3563,. . . . . . . . . . .,. . . . . . . .
3564,cook . . . . . . . . . .,. . . . . . . .
3565,washing . ironing . . . . . . . .,. . . . . . . .
3566,washing . ironing . . . . . . . .,. . . . . . . .
3567,rag picker . . . . . . . . .,. . . . . . . .
3568,washing . . . . . . . . . .,. . . . . . . .
3569,washing . ironing regularly . . . . . . .,. . . . . . . .
3570,washing . ironing . . . . . . . .,. . . . . . . .
3571,. . . . . . . . . . .,. . . . . . . .
3572,washing . . . . . . . . . .,. . . . . . . .
3573,seamstress . . . . . . . . . .,. . . . . . . .
3574,. rag . bone . at house of industry . .,1 . . . 2 . . .
3575,rag . bone . . . . . . . .,. . . . . . . .
3576,works at home . . . . . . . .,. . . . . . . .
3577,house work . . . . . . . . .,. . . . . . . .
3578,house cleaning . . . . . . . . .,. . . . . . . .
3579,washing . ironing . . . . . . . .,. . . . . . . .
3580,days work one . cts . . . . . .,. . . . . . . .
3581,house work . . . . . . . . .,. . . . . . . .
3582,makes door mats . . . . . . . .,. . . . . . . .
3583,house work . . . . . . . . .,. . . . . . . .
3584,seamstress . . . . . . . . . .,. . . . . . . .
3585,washing . ironing . . . . . . . .,. . . . . . . .
3586,mantua maker . . . . . . . . .,. . . . . . . .
3587,washing . . . . . . . . . .,. . . . . . . .
3588,washing . ironing . . . . . . . .,. . . . . . . .
3589,dress maker . . . . . . . . .,. . . . . . . .
3590,house work . . . . . . . . .,. . . . . . . .
3591,washing . ironing . . . . . . . .,. . . . . . . .
3592,washing . ironing . . . . . . . .,. . . . . . . .
3593,whitewashing etc . . . . . . . . .,. . . . . . . .
3594,. . . . . . . . . . .,. . . . . . . .
3595,. . . . . . . . . . .,. . . . . . . .
3596,. . . . . . . . . . .,. . . . . . . .
3597,days work . . . . . . . . .,. . . . . . . .
3598,w . . . . . . . . . .,. . . . . . . .
3599,lives out . . . . . . . . .,. . . . . . . .
3600,washing . general house work . . . . . .,. . . . . . . .
3601,sewing . . . . . . . . . .,. . . . . . . .
3602,washing . ironing . . . . . . . .,. . . . . . . .
3603,washing two . days cts . . . . . .,. . 12 . . . . .
3604,house work . . . . . . . . .,. . . . . . . .
3605,rag . bone . . . . . . . .,. . . . . . . .
3606,seamstress . . . . . . . . . .,. . . . . . . .
3607,house work . . . . . . . . .,. . . . . . . .
3608,washing . ironing . . . . . . . .,. . . . . . . .
3609,candy maker . . . . . . . . .,. . . . . . . .
3610,washing etc etc . . . . . . . .,. . . . . . . .
3611,washing . ironing . . . . . . . .,. . . . . . . .
3612,unemployed . . . . . . . . . .,. . . . . . . .
3613,cook . . . . . . . . . .,. . . . . . . .
3614,unemployed . . . . . . . . . .,. . . . . . . .
3615,washing . ironing . . . . . . . .,. . . . . . . .
3616,days work . cuts rags . . . . . .,. . . . . . . .
3617,washing . . . . . . . . . .,. . . . . . . .
3618,house work . . . . . . . . .,. . . . . . . .
3619,. . . . . . . . . . .,. . . . . . . .
3620,washing . ironing . . . . . . . .,. . . . . . . .
3621,washing . ironing . . . . . . . .,. . . . . . . .
3622,. . . . . . . . . . .,. . . . . . . .
3623,. rag . bone . . . . . . .,2 . . . . . . .
3624,washing . ironing . . . . . . . .,. . . . . . . .
3625,cook . . . . . . . . . .,. . . . . . . .
3626,seamstress . . . . . . . . . .,. . . . . . . .
3627,washing . ironing . . . . . . . .,. . . . . . . .
3628,washing . ironing . . . . . . . .,. . . . . . . .
3629,house work at home . . . . . . .,. . . . . . . .
3630,cuts rags . . . . . . . . .,. . . . . . . .
3631,washing . ironing . . . . . . . .,. . . . . . . .
3632,cuts rags . . . . . . . . .,. . . . . . . .
3633,washing . whitewashing . . . . . . . .,. . . . . . . .
3634,washing . . . . . . . . . .,. . . . . . . .
3635,day work rag . bone picker . . . . .,. . . . . . . .
3636,rag picker . . . . . . . . .,. . . . . . . .
3637,washing . ironing . . . . . . . .,. . . . . . . .
3638,sells pepper pot . . . . . . . .,. . . . . . . .
3639,cooking . . . . . . . . . .,. . . . . . . .
3640,washing . ironing . . . . . . . .,. . . . . . . .
3641,washing . . . . . . . . . .,. . . . . . . .
3642,house work . . . . . . . . .,. . . . . . . .
3643,cuts rags . . . . . . . . .,. . . . . . . .
3644,washing . ironing . . . . . . . .,. . . . . . . .
3645,house work . . . . . . . . .,. . . . . . . .
3646,. days work . . . . . . . .,1 . . . . . . .
3647,washing . ironing . . . . . . . .,. . . . . . . .
3648,washing . ironing . . . . . . . .,. . . . . . . .
3649,. . . . . . . . . . .,. . . . . . . .
3650,washing . ironing . . . . . . . .,. . . . . . . .
3651,. cook . . makes door mats . . . .,1 . . 1 . . . .
3652,house work . . . . . . . . .,. . . . . . . .
3653,washing . sewing etc . . . . . . .,. . . . . . . .
3654,house keeper . . . . . . . . .,. . . . . . . .
3655,washing . ironing . . . . . . . .,. . . . . . . .
3656,washing . ironing . . . . . . . .,. . . . . . . .
3657,washing . etc . . . . . . . .,. . . . . . . .
3658,washing . . . . . . . . . .,. . . . . . . .
3659,washing . ironing . . . . . . . .,. . . . . . . .
3660,days work . . . . . . . . .,. . . . . . . .
3661,washing . ironing . . . . . . . .,. . . . . . . .
3662,washing . general house work . . . . . .,. . . . . . . .
3663,. days work washing . . . . . . .,1 . . . . . . .
3664,. . . . . . . . . . .,. . . . . . . .
3665,washing . ironing . . . . . . . .,. . . . . . . .
3666,washing . ironing . . . . . . . .,. . . . . . . .
3667,whitewashing . . . . . . . . . .,. . . . . . . .
3668,washing . ironing . . . . . . . .,. . . . . . . .
3669,rag . bone . . . . . . . .,. . . . . . . .
3670,washing . . . . . . . . . .,. . . . . . . .
3671,washing . . . . . . . . . .,. . . . . . . .
3672,washing . house cleaning . . . . . . .,. . . . . . . .
3673,washing . ironing . . . . . . . .,. . . . . . . .
3674,washing . ironing . . . . . . . .,. . . . . . . .
3675,washing . . . . . . . . . .,. . . . . . . .
3676,nurse children . . . . . . . . .,. . . . . . . .
3677,washing . ironing . . . . . . . .,. . . . . . . .
3678,nurse children . . . . . . . . .,. . . . . . . .
3679,washing . ironing . . . . . . . .,. . . . . . . .
3680,washing . ironing . . . . . . . .,. . . . . . . .
3681,washing . ironing . . . . . . . .,. . . . . . . .
3682,washing . ironing . . . . . . . .,. . . . . . . .
3683,washing . ironing . . . . . . . .,. . . . . . . .
3684,seamstress . . . . . . . . . .,. . . . . . . .
3685,. washing . sewing . . . . . . .,2 . . . . . . .
3686,washing . . . . . . . . . .,. . . . . . . .
3687,days work . . . . . . . . .,. . . . . . . .
3688,house work . . . . . . . . .,. . . . . . . .
3689,. . . . . . . . . . .,. . . . . . . .
3690,boarder . . . . . . . . . .,. . . . . . . .
3691,house work . . . . . . . . .,. . . . . . . .
3692,washing . ironing . . . . . . . .,. . . . . . . .
3693,school teacher . . . . . . . . .,. . . . . . . .
3694,. . . . . . . . . . .,. . . . . . . .
3695,washing . . . . . . . . . .,. . . . . . . .
3696,weakly . . . . . . . . . .,. . . . . . . .
3697,washing . ironing . . . . . . . .,. . . . . . . .
3698,washing . house cleaning . . . . . . .,. . . . . . . .
3699,at home . . . . . . . . .,. . . . . . . .
3700,washing . ironing . . . . . . . .,. . . . . . . .
3701,weakly . . . . . . . . . .,. . . . . . . .
3702,. . . . . . . . . . .,. . . . . . . .
3703,washing . ironing cook . . . . . . .,. . . . . . . .
3704,dress maker . . . . . . . . .,. . . . . . . .
3705,. . . . . . . . . . .,. . . . . . . .
3706,washing . general work . . . . . . .,. . . . . . . .
3707,sewing . . . . . . . . . .,. . . . . . . .
3708,washing . ironing . . . . . . . .,. . . . . . . .
3709,. washing . . . . . . . . .,2 . . . . . . .
3710,. playing . . . . . . . . .,3 . . . . . . .
3711,cook . . . . . . . . . .,. . . . . . . .
3712,washing . ironing . . . . . . . .,. . . . . . . .
3713,cook . . . . . . . . . .,. . . . . . . .
3714,makes door mats . . . . . . . .,. . . . . . . .
3715,cook . . . . . . . . . .,. . . . . . . .
3716,days work . . . . . . . . .,. . . . . . . .
3717,. . . . . . . . . . .,. . . . . . . .
3718,washing . ironing . . . . . . . .,. . . . . . . .
3719,washing . ironing . . . . . . . .,. . . . . . . .
3720,mantua maker . . . . . . . . .,. . . . . . . .
3721,unemployed sick . . . . . . . . .,. . . . . . . .
3722,washing . ironing . . . . . . . .,. . . . . . . .
3723,washing . ironing . . . . . . . .,. . . . . . . .
3724,carpet rags . . . . . . . . .,. . . . . . . .
3725,washing . ironing . . . . . . . .,. . . . . . . .
3726,seamstress . . . . . . . . . .,. . . . . . . .
3727,. washing . . . . . . . . .,2 . . . . . . .
3728,washing house cleaning . . . . . . . .,. . . . . . . .
3729,washing etc . . . . . . . . .,. . . . . . . .
3730,washing . ironing . . . . . . . .,. . . . . . . .
3731,whitewashing . . . . . . . . . .,. . . . . . . .
3732,washing . ironing . . . . . . . .,. . . . . . . .
3733,days work . . . . . . . . .,. . . . . . . .
3734,washing days work . . . . . . . .,. . . . . . . .
3735,washing . ironing . . . . . . . .,. . . . . . . .
3736,days work . . cts . . . . . .,. . 1 . . . . .
3737,washing regularly . . . . . . . . .,. . . . . . . .
3738,washing . ironing . . . . . . . .,. . . . . . . .
3739,carpet rags . . . . . . . . .,. . . . . . . .
3740,washing . ironing . . . . . . . .,. . . . . . . .
3741,washing . ironing . . . . . . . .,. . . . . . . .
3742,washing . ironing . . . . . . . .,. . . . . . . .
3743,house clean cook . . . . . . . .,. . . . . . . .
3744,days work etc . . . . . . . .,. . . . . . . .
3745,carpet rags . . . . . . . . .,. . . . . . . .
3746,cook . . . . . . . . . .,. . . . . . . .
3747,house work . . . . . . . . .,. . . . . . . .
3748,washing . ironing . . . . . . . .,. . . . . . . .
3749,washing . ironing . . . . . . . .,. . . . . . . .
3750,makes door mats . . . . . . . .,. . . . . . . .
3751,washing . ironing . . . . . . . .,. . . . . . . .
3752,washing . ironing . . . . . . . .,. . . . . . . .
3753,washing . days work . . . . . . .,. . . . . . . .
3754,house work . . . . . . . . .,. . . . . . . .
3755,washing . ironing . . . . . . . .,. . . . . . . .
3756,washing . ironing . . . . . . . .,. . . . . . . .
3757,washing . ironing . . . . . . . .,. . . . . . . .
3758,washing . ironing . . . . . . . .,. . . . . . . .
3759,washing . general house work . . . . . .,. . . . . . . .
3760,mantua maker . milliner . . . . . . .,. . . . . . . .
3761,washing . days work . . . . . . .,. . . . . . . .
3762,washing . ironing . . . . . . . .,. . . . . . . .
3763,washing . ironing . . . . . . . .,. . . . . . . .
3764,washing . . . . . . . . . .,. . . . . . . .
3765,cooking . . . . . . . . . .,. . . . . . . .
3766,days work . . . . . . . . .,. . . . . . . .
3767,whitewashing day work . . . . . . . .,. . . . . . . .
3768,cook . . . . . . . . . .,. . . . . . . .
3769,washing . ironing . . . . . . . .,. . . . . . . .
3770,washing . ironing . . . . . . . .,. . . . . . . .
3771,washing . . . . . . . . . .,. . . . . . . .
3772,washing . . . . . . . . . .,. . . . . . . .
3773,house work . . . . . . . . .,. . . . . . . .
3774,washing . ironing . . . . . . . .,. . . . . . . .
3775,washing . ironing . . . . . . . .,. . . . . . . .
3776,washing . ironing . . . . . . . .,. . . . . . . .
3777,days work . . . . . . . . .,. . . . . . . .
3778,. . . . . . . . . . .,. . . . . . . .
3779,washing . ironing . . . . . . . .,. . . . . . . .
3780,washing . ironing . . . . . . . .,. . . . . . . .
3781,days work . . . . . . . . .,. . . . . . . .
3782,seamstress . . . . . . . . . .,. . . . . . . .
3783,washing . ironing . . . . . . . .,. . . . . . . .
3784,rag . bone . . . . . . . .,. . . . . . . .
3785,washing . . . . . . . . . .,. . . . . . . .
3786,weakly . . . . . . . . . .,. . . . . . . .
3787,teaches the guitar . . . . . . . .,. . . . . . . .
3788,washing . ironing . . . . . . . .,. . . . . . . .
3789,washing . . . . . . . . . .,. . . . . . . .
3790,days work . . . . . . . . .,. . . . . . . .
3791,rag . bone . . . . . . . .,. . . . . . . .
3792,washing . ironing . . . . . . . .,. . . . . . . .
3793,washing . ironing . . . . . . . .,. . . . . . . .
3794,house work . . . . . . . . .,. . . . . . . .
3795,days work . . . . . . . . .,. . . . . . . .
3796,. . . . . . . . . . .,. . . . . . . .
3797,washing . sewing . . . . . . . .,. . . . . . . .
3798,rag . bone . . . . . . . .,. . . . . . . .
3799,. . . . . . . . . . .,. . . . . . . .
3800,washing . ironing . . . . . . . .,. . . . . . . .
3801,shop keeper . . . . . . . . .,. . . . . . . .
3802,. rag . bone . . . . . . .,2 . . . . . . .
3803,. . . . . . . . . . .,. . . . . . . .
3804,washing . ironing . . . . . . . .,. . . . . . . .
3805,cook . . . . . . . . . .,. . . . . . . .
3806,rag . bone . . . . . . . .,. . . . . . . .
3807,washing . ironing . . . . . . . .,. . . . . . . .
3808,washing . ironing . . . . . . . .,. . . . . . . .
3809,washing . ironing . . . . . . . .,. . . . . . . .
3810,. sells sugar cakes . out . . days work .,1 . . . 1 . . 1
3811,unemployed . . . . . . . . . .,. . . . . . . .
3812,plain sewing . . . . . . . . .,. . . . . . . .
3813,shop keeper . . . . . . . . .,. . . . . . . .
3814,washing . ironing . . . . . . . .,. . . . . . . .
3815,washing . ironing . . . . . . . .,. . . . . . . .
3816,washing . ironing . . . . . . . .,. . . . . . . .
3817,seamstress . . . . . . . . . .,. . . . . . . .
3818,house work . . . . . . . . .,. . . . . . . .
3819,washing . ironing . . . . . . . .,. . . . . . . .
3820,sewing . . . . . . . . . .,. . . . . . . .
3821,days work . . . . . . . . .,. . . . . . . .
3822,washing . ironing . . . . . . . .,. . . . . . . .
3823,. . . . . . . . . . .,. . . . . . . .
3824,house work . . . . . . . . .,. . . . . . . .
3825,sells sugar candies . . . . . . . .,. . . . . . . .
3826,washing . ironing . . . . . . . .,. . . . . . . .
3827,washing . ironing . . . . . . . .,. . . . . . . .
3828,picks coal . rags . . . . . . .,. . . . . . . .
3829,washing etc . . . . . . . . .,. . . . . . . .
3830,washing . ironing . . . . . . . .,. . . . . . . .
3831,plain sewing . . . . . . . . .,. . . . . . . .
3832,washing . . . . . . . . . .,. . . . . . . .
3833,days work . . . . . . . . .,. . . . . . . .
3834,washing . . . . . . . . . .,. . . . . . . .
3835,washing . ironing . . . . . . . .,. . . . . . . .
3836,washing . ironing . . . . . . . .,. . . . . . . .
3837,washing . ironing . . . . . . . .,. . . . . . . .
3838,days work . . . . . . . . .,. . . . . . . .
3839,washing . ironing . . . . . . . .,. . . . . . . .
3840,house work at home . . . . . . .,. . . . . . . .
3841,. rag . bone . . . . . . .,1 . . . . . . .
3842,washing . . . . . . . . . .,. . . . . . . .
3843,washing . ironing . . . . . . . .,. . . . . . . .
3844,washing . ironing . . . . . . . .,. . . . . . . .
3845,washing . ironing . . . . . . . .,. . . . . . . .
3846,assignation house . . . . . . . . .,. . . . . . . .
3847,washing . ironing . . . . . . . .,. . . . . . . .
3848,sorts rags cts . . . . . . . .,. . . . . . . .
3849,cuts rags . . . . . . . . .,. . . . . . . .
3850,washing . ironing . . . . . . . .,. . . . . . . .
3851,seamstress . . . . . . . . . .,. . . . . . . .
3852,washing . ironing . . . . . . . .,. . . . . . . .
3853,days work . . . . . . . . .,. . . . . . . .
3854,. washing one out . . . . . . .,2 . . . . . . .
3855,house work . . . . . . . . .,. . . . . . . .
3856,days work . . . . . . . . .,. . . . . . . .
3857,washing . ironing . . . . . . . .,. . . . . . . .
3858,washing . ironing . . . . . . . .,. . . . . . . .
3859,works at hotel . . . . . . . .,. . . . . . . .
3860,washing . ironing . . . . . . . .,. . . . . . . .
3861,washing . ironing . . . . . . . .,. . . . . . . .
3862,unemployed . . . . . . . . . .,. . . . . . . .
3863,washing . ironing . . . . . . . .,. . . . . . . .
3864,. . . . . . . . . . .,. . . . . . . .
3865,. cuts rags days work . . . . . .,1 . 1 . . . . .
3866,days work . . . . . . . . .,. . . . . . . .
3867,seamstress . . . . . . . . . .,. . . . . . . .
3868,washing . ironing . . . . . . . .,. . . . . . . .
3869,cook . . . . . . . . . .,. . . . . . . .
3870,sewing . cook . . . . . . . .,. . . . . . . .
3871,washing . ironing . . . . . . . .,. . . . . . . .
3872,works in oyster cellar . . . . . . .,. . . . . . . .
3873,washing . ironing . . . . . . . .,. . . . . . . .
3874,washing . ironing . . . . . . . .,. . . . . . . .
3875,washing . ironing . . . . . . . .,. . . . . . . .
3876,whitewasher . . . . . . . . . .,. . . . . . . .
3877,house work . . . . . . . . .,. . . . . . . .
3878,washing . ironing . . . . . . . .,. . . . . . . .
3879,washing . ironing . . . . . . . .,. . . . . . . .
3880,washing . . . . . . . . . .,. . . . . . . .
